Execution started at: 24-Sep-2026 02:55:19
Results folder: Results_Electronics_Hard\2026-09-24_02-55-19
Output format for journal: PDF
VERSION: 5.0 - UPGRADED WITH ADVANCED PAIRED STATISTICS


========================================
CMOS ELECTRONICS OPTIMIZATION BENCHMARK SUITE - HARD VERSION
========================================

Configuration:
  Benchmark type: Electronics (HARD VERSION)
  Number of runs: 51 (Upgraded for higher power)
  Population size: 30
  Max FEs per dimension: 10000
  Statistical significance level: alpha = 0.05
  Output format: PDF (PNG + PDF)

Electronics Problems (HARD VERSIONS):
  E1: Two-Stage Folded-Cascode Op-Amp (18D) - HARD
    Robust sizing of folded-cascode op-amp under Monte-Carlo mismatch (Nmc=50), 18D design variables
  E2: RF CMOS Cascode LNA 2.4GHz (12D) - HARD with Noise
    2.4 GHz cascode LNA optimization with process variation, yield requirement 99%
  E3: Low Phase-Noise LC-VCO with PVT (11D) - HARD
    LC-VCO phase-noise minimization with full PVT variation, tighter PN constraint
  E4: Robust 6T FinFET SRAM Cell (9D) - HARD
    FinFET SRAM cell robust optimization with Nmc=200, yield requirement 99%

Algorithms (6 total):
   1. KDO        - Karma-Dharma Optimizer (Proposed)
   2. SFO        - Swift Flight Optimizer
   3. StMA       - Sterna Migration Algorithm
   4. CAO        - Cell Autophagy Optimization
   5. ERBMO      - Enhanced Red-billed Blue Magpie Optimizer
   6. SMNBKA_ICMIC - Binary Evolution Black-kite Algorithm

Initializing results storage...

========================================
STARTING OPTIMIZATION PROCESS (HARD PROBLEMS)
========================================


--- Algorithm: KDO ---
  Problem: E1: Two-Stage Folded-Cascode Op-Amp (18D) - HARD (dim=18, MaxFEs=180000, MaxIter=6000)
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12065
Iter  800 | Best = 4.5751e+04 | FEs = 24107
Iter 1200 | Best = 4.5751e+04 | FEs = 36151
Iter 1600 | Best = 4.5751e+04 | FEs = 48206
Iter 2000 | Best = 4.5751e+04 | FEs = 60254
Iter 2400 | Best = 4.5751e+04 | FEs = 72330
Iter 2800 | Best = 4.5751e+04 | FEs = 84420
Iter 3200 | Best = 4.5751e+04 | FEs = 96515
Iter 3600 | Best = 4.5751e+04 | FEs = 108659
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12064
Iter  800 | Best = 4.5751e+04 | FEs = 24119
Iter 1200 | Best = 4.5751e+04 | FEs = 36170
Iter 1600 | Best = 4.5751e+04 | FEs = 48232
Iter 2000 | Best = 4.5751e+04 | FEs = 60295
Iter 2400 | Best = 4.5751e+04 | FEs = 72359
Iter 2800 | Best = 4.5751e+04 | FEs = 84450
Iter 3200 | Best = 4.5751e+04 | FEs = 96569
Iter 3600 | Best = 4.5751e+04 | FEs = 108710
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12064
Iter  800 | Best = 4.5751e+04 | FEs = 24113
Iter 1200 | Best = 4.5751e+04 | FEs = 36164
Iter 1600 | Best = 4.5751e+04 | FEs = 48218
Iter 2000 | Best = 4.5751e+04 | FEs = 60279
Iter 2400 | Best = 4.5751e+04 | FEs = 72349
Iter 2800 | Best = 4.5751e+04 | FEs = 84432
Iter 3200 | Best = 4.5751e+04 | FEs = 96543
Iter 3600 | Best = 4.5751e+04 | FEs = 108699
Iter    1 | Best = 3.9605e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12064
Iter  800 | Best = 4.5751e+04 | FEs = 24125
Iter 1200 | Best = 4.5751e+04 | FEs = 36190
Iter 1600 | Best = 4.5751e+04 | FEs = 48260
Iter 2000 | Best = 4.5751e+04 | FEs = 60315
Iter 2400 | Best = 4.5751e+04 | FEs = 72381
Iter 2800 | Best = 4.5751e+04 | FEs = 84462
Iter 3200 | Best = 4.5751e+04 | FEs = 96573
Iter 3600 | Best = 4.5751e+04 | FEs = 108739
30 Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12072
Iter  800 | Best = 4.5751e+04 | FEs = 24133
Iter 1200 | Best = 4.5751e+04 | FEs = 36180
Iter 1600 | Best = 4.5751e+04 | FEs = 48244
Iter 2000 | Best = 4.5751e+04 | FEs = 60324
Iter 2400 | Best = 4.5751e+04 | FEs = 72420
Iter 2800 | Best = 4.5751e+04 | FEs = 84532
Iter 3200 | Best = 4.5751e+04 | FEs = 96684
Iter 3600 | Best = 4.5751e+04 | FEs = 108869
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12061
Iter  800 | Best = 4.5751e+04 | FEs = 24125
Iter 1200 | Best = 4.5751e+04 | FEs = 36183
Iter 1600 | Best = 4.5751e+04 | FEs = 48252
Iter 2000 | Best = 4.5751e+04 | FEs = 60314
Iter 2400 | Best = 4.5751e+04 | FEs = 72388
Iter 2800 | Best = 4.5751e+04 | FEs = 84478
Iter 3200 | Best = 4.5751e+04 | FEs = 96583
Iter 3600 | Best = 4.5751e+04 | FEs = 108749
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12081
Iter  800 | Best = 4.5751e+04 | FEs = 24153
Iter 1200 | Best = 4.5751e+04 | FEs = 36230
Iter 1600 | Best = 4.5751e+04 | FEs = 48307
Iter 2000 | Best = 4.5751e+04 | FEs = 60400
Iter 2400 | Best = 4.5751e+04 | FEs = 72478
Iter 2800 | Best = 4.5751e+04 | FEs = 84564
Iter 3200 | Best = 4.5751e+04 | FEs = 96676
Iter 3600 | Best = 4.5751e+04 | FEs = 108830
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12074
Iter  800 | Best = 4.5751e+04 | FEs = 24137
Iter 1200 | Best = 4.5751e+04 | FEs = 36202
Iter 1600 | Best = 4.5751e+04 | FEs = 48269
Iter 2000 | Best = 4.5751e+04 | FEs = 60335
Iter 2400 | Best = 4.5751e+04 | FEs = 72407
Iter 2800 | Best = 4.5751e+04 | FEs = 84495
Iter 3200 | Best = 4.5751e+04 | FEs = 96605
Iter 3600 | Best = 4.5751e+04 | FEs = 108755
Iter    1 | Best = 4.5768e+04 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12058
Iter  800 | Best = 4.5751e+04 | FEs = 24112
Iter 1200 | Best = 4.5751e+04 | FEs = 36169
Iter 1600 | Best = 4.5751e+04 | FEs = 48221
Iter 2000 | Best = 4.5751e+04 | FEs = 60288
Iter 2400 | Best = 4.5751e+04 | FEs = 72353
Iter 2800 | Best = 4.5751e+04 | FEs = 84443
Iter 3200 | Best = 4.5751e+04 | FEs = 96549
Iter 3600 | Best = 4.5751e+04 | FEs = 108697
35 Iter    1 | Best = 1.1255e+08 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12059
Iter  800 | Best = 4.5751e+04 | FEs = 24110
Iter 1200 | Best = 4.5751e+04 | FEs = 36156
Iter 1600 | Best = 4.5751e+04 | FEs = 48206
Iter 2000 | Best = 4.5751e+04 | FEs = 60272
Iter 2400 | Best = 4.5751e+04 | FEs = 72343
Iter 2800 | Best = 4.5751e+04 | FEs = 84432
Iter 3200 | Best = 4.5751e+04 | FEs = 96539
Iter 3600 | Best = 4.5751e+04 | FEs = 108696
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12074
Iter  800 | Best = 4.5751e+04 | FEs = 24129
Iter 1200 | Best = 4.5751e+04 | FEs = 36193
Iter 1600 | Best = 4.5751e+04 | FEs = 48263
Iter 2000 | Best = 4.5751e+04 | FEs = 60333
Iter 2400 | Best = 4.5751e+04 | FEs = 72402
Iter 2800 | Best = 4.5751e+04 | FEs = 84489
Iter 3200 | Best = 4.5751e+04 | FEs = 96601
Iter 3600 | Best = 4.5751e+04 | FEs = 108756
Iter    1 | Best = 4.9005e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12072
Iter  800 | Best = 4.5751e+04 | FEs = 24130
Iter 1200 | Best = 4.5751e+04 | FEs = 36192
Iter 1600 | Best = 4.5751e+04 | FEs = 48254
Iter 2000 | Best = 4.5751e+04 | FEs = 60323
Iter 2400 | Best = 4.5751e+04 | FEs = 72394
Iter 2800 | Best = 4.5751e+04 | FEs = 84472
Iter 3200 | Best = 4.5751e+04 | FEs = 96579
Iter 3600 | Best = 4.5751e+04 | FEs = 108744
Iter    1 | Best = 4.5751e+04 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12068
Iter  800 | Best = 4.5751e+04 | FEs = 24114
Iter 1200 | Best = 4.5751e+04 | FEs = 36158
Iter 1600 | Best = 4.5751e+04 | FEs = 48213
Iter 2000 | Best = 4.5751e+04 | FEs = 60270
Iter 2400 | Best = 4.5751e+04 | FEs = 72343
Iter 2800 | Best = 4.5751e+04 | FEs = 84429
Iter 3200 | Best = 4.5751e+04 | FEs = 96543
Iter 3600 | Best = 4.5751e+04 | FEs = 108700
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12069
Iter  800 | Best = 4.5751e+04 | FEs = 24130
Iter 1200 | Best = 4.5751e+04 | FEs = 36193
Iter 1600 | Best = 4.5751e+04 | FEs = 48269
Iter 2000 | Best = 4.5751e+04 | FEs = 60349
Iter 2400 | Best = 4.5751e+04 | FEs = 72445
Iter 2800 | Best = 4.5751e+04 | FEs = 84554
Iter 3200 | Best = 4.5751e+04 | FEs = 96694
Iter 3600 | Best = 4.5751e+04 | FEs = 108911
40 Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12069
Iter  800 | Best = 4.5751e+04 | FEs = 24110
Iter 1200 | Best = 4.5751e+04 | FEs = 36154
Iter 1600 | Best = 4.5751e+04 | FEs = 48207
Iter 2000 | Best = 4.5751e+04 | FEs = 60266
Iter 2400 | Best = 4.5751e+04 | FEs = 72334
Iter 2800 | Best = 4.5751e+04 | FEs = 84412
Iter 3200 | Best = 4.5751e+04 | FEs = 96516
Iter 3600 | Best = 4.5751e+04 | FEs = 108671
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12058
Iter  800 | Best = 4.5751e+04 | FEs = 24109
Iter 1200 | Best = 4.5751e+04 | FEs = 36161
Iter 1600 | Best = 4.5751e+04 | FEs = 48216
Iter 2000 | Best = 4.5751e+04 | FEs = 60285
Iter 2400 | Best = 4.5751e+04 | FEs = 72349
Iter 2800 | Best = 4.5751e+04 | FEs = 84433
Iter 3200 | Best = 4.5751e+04 | FEs = 96548
Iter 3600 | Best = 4.5751e+04 | FEs = 108692
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12072
Iter  800 | Best = 4.5751e+04 | FEs = 24120
Iter 1200 | Best = 4.5751e+04 | FEs = 36180
Iter 1600 | Best = 4.5751e+04 | FEs = 48243
Iter 2000 | Best = 4.5751e+04 | FEs = 60324
Iter 2400 | Best = 4.5751e+04 | FEs = 72412
Iter 2800 | Best = 4.5751e+04 | FEs = 84511
Iter 3200 | Best = 4.5751e+04 | FEs = 96652
Iter 3600 | Best = 4.5751e+04 | FEs = 108836
Iter    1 | Best = 4.9005e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12084
Iter  800 | Best = 4.5751e+04 | FEs = 24128
Iter 1200 | Best = 4.5751e+04 | FEs = 36192
Iter 1600 | Best = 4.5751e+04 | FEs = 48264
Iter 2000 | Best = 4.5751e+04 | FEs = 60345
Iter 2400 | Best = 4.5751e+04 | FEs = 72434
Iter 2800 | Best = 4.5751e+04 | FEs = 84532
Iter 3200 | Best = 4.5751e+04 | FEs = 96655
Iter 3600 | Best = 4.5751e+04 | FEs = 108818
Iter    1 | Best = 4.5931e+04 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12059
Iter  800 | Best = 4.5751e+04 | FEs = 24114
Iter 1200 | Best = 4.5751e+04 | FEs = 36157
Iter 1600 | Best = 4.5751e+04 | FEs = 48208
Iter 2000 | Best = 4.5751e+04 | FEs = 60272
Iter 2400 | Best = 4.5751e+04 | FEs = 72348
Iter 2800 | Best = 4.5751e+04 | FEs = 84425
Iter 3200 | Best = 4.5751e+04 | FEs = 96539
Iter 3600 | Best = 4.5751e+04 | FEs = 108663
45 Iter    1 | Best = 4.9005e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12061
Iter  800 | Best = 4.5751e+04 | FEs = 24105
Iter 1200 | Best = 4.5751e+04 | FEs = 36166
Iter 1600 | Best = 4.5751e+04 | FEs = 48221
Iter 2000 | Best = 4.5751e+04 | FEs = 60281
Iter 2400 | Best = 4.5751e+04 | FEs = 72350
Iter 2800 | Best = 4.5751e+04 | FEs = 84438
Iter 3200 | Best = 4.5751e+04 | FEs = 96552
Iter 3600 | Best = 4.5751e+04 | FEs = 108710
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12059
Iter  800 | Best = 4.5751e+04 | FEs = 24108
Iter 1200 | Best = 4.5751e+04 | FEs = 36160
Iter 1600 | Best = 4.5751e+04 | FEs = 48217
Iter 2000 | Best = 4.5751e+04 | FEs = 60286
Iter 2400 | Best = 4.5751e+04 | FEs = 72370
Iter 2800 | Best = 4.5751e+04 | FEs = 84462
Iter 3200 | Best = 4.5751e+04 | FEs = 96570
Iter 3600 | Best = 4.5751e+04 | FEs = 108726
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12060
Iter  800 | Best = 4.5751e+04 | FEs = 24107
Iter 1200 | Best = 4.5751e+04 | FEs = 36151
Iter 1600 | Best = 4.5751e+04 | FEs = 48202
Iter 2000 | Best = 4.5751e+04 | FEs = 60258
Iter 2400 | Best = 4.5751e+04 | FEs = 72325
Iter 2800 | Best = 4.5751e+04 | FEs = 84413
Iter 3200 | Best = 4.5751e+04 | FEs = 96519
Iter 3600 | Best = 4.5751e+04 | FEs = 108683
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12069
Iter  800 | Best = 4.5751e+04 | FEs = 24120
Iter 1200 | Best = 4.5751e+04 | FEs = 36183
Iter 1600 | Best = 4.5751e+04 | FEs = 48242
Iter 2000 | Best = 4.5751e+04 | FEs = 60322
Iter 2400 | Best = 4.5751e+04 | FEs = 72401
Iter 2800 | Best = 4.5751e+04 | FEs = 84506
Iter 3200 | Best = 4.5751e+04 | FEs = 96635
Iter 3600 | Best = 4.5751e+04 | FEs = 108807
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12059
Iter  800 | Best = 4.5751e+04 | FEs = 24094
Iter 1200 | Best = 4.5751e+04 | FEs = 36147
Iter 1600 | Best = 4.5751e+04 | FEs = 48189
Iter 2000 | Best = 4.5751e+04 | FEs = 60248
Iter 2400 | Best = 4.5751e+04 | FEs = 72318
Iter 2800 | Best = 4.5751e+04 | FEs = 84405
Iter 3200 | Best = 4.5751e+04 | FEs = 96515
Iter 3600 | Best = 4.5751e+04 | FEs = 108657
50 Iter    1 | Best = 4.6032e+04 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12066
Iter  800 | Best = 4.5751e+04 | FEs = 24112
Iter 1200 | Best = 4.5751e+04 | FEs = 36156
Iter 1600 | Best = 4.5751e+04 | FEs = 48208
Iter 2000 | Best = 4.5751e+04 | FEs = 60273
Iter 2400 | Best = 4.5751e+04 | FEs = 72346
Iter 2800 | Best = 4.5751e+04 | FEs = 84433
Iter 3200 | Best = 4.5751e+04 | FEs = 96532
Iter 3600 | Best = 4.5751e+04 | FEs = 108692
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12080
Iter  800 | Best = 4.5751e+04 | FEs = 24140
Iter 1200 | Best = 4.5751e+04 | FEs = 36190
Iter 1600 | Best = 4.5751e+04 | FEs = 48250
Iter 2000 | Best = 4.5751e+04 | FEs = 60307
Iter 2400 | Best = 4.5751e+04 | FEs = 72382
Iter 2800 | Best = 4.5751e+04 | FEs = 84463
Iter 3200 | Best = 4.5751e+04 | FEs = 96561
Iter 3600 | Best = 4.5751e+04 | FEs = 108732

    Results: Min=4.5751e+04, Median=4.5751e+04, Mean=4.5751e+04, Std=1.1735e-03
  Problem: E3: Low Phase-Noise LC-VCO with PVT (11D) - HARD (dim=11, MaxFEs=110000, MaxIter=3667)
    Run: Iter    1 | Best = 1.5346e+07 | FEs = 60
Iter  367 | Best = 1.4674e+07 | FEs = 11094
Iter  734 | Best = 1.4672e+07 | FEs = 22175
Iter 1101 | Best = 1.4670e+07 | FEs = 33262
Iter 1468 | Best = 1.4670e+07 | FEs = 44356
Iter 1835 | Best = 1.4670e+07 | FEs = 55472
Iter 2202 | Best = 1.4669e+07 | FEs = 66598
Iter 2569 | Best = 1.4669e+07 | FEs = 77746
Iter 2936 | Best = 1.4669e+07 | FEs = 88938
Iter 3303 | Best = 1.4669e+07 | FEs = 100189
Iter    1 | Best = 1.5342e+07 | FEs = 60
Iter  367 | Best = 1.4674e+07 | FEs = 11073
Iter  734 | Best = 1.4672e+07 | FEs = 22151
Iter 1101 | Best = 1.4672e+07 | FEs = 33235
Iter 1468 | Best = 1.4672e+07 | FEs = 44333
Iter 1835 | Best = 1.4672e+07 | FEs = 55437
Iter 2202 | Best = 1.4672e+07 | FEs = 66562
Iter 2569 | Best = 1.4671e+07 | FEs = 77703
Iter 2936 | Best = 1.4670e+07 | FEs = 88897
Iter 3303 | Best = 1.4670e+07 | FEs = 100121
Iter    1 | Best = 1.5347e+07 | FEs = 60
Iter  367 | Best = 1.5334e+07 | FEs = 11092
Iter  734 | Best = 1.4675e+07 | FEs = 22164
Iter 1101 | Best = 1.4672e+07 | FEs = 33240
Iter 1468 | Best = 1.4667e+07 | FEs = 44334
Iter 1835 | Best = 1.4667e+07 | FEs = 55444
Iter 2202 | Best = 1.4667e+07 | FEs = 66571
Iter 2569 | Best = 1.4667e+07 | FEs = 77722
Iter 2936 | Best = 1.4667e+07 | FEs = 88890
Iter 3303 | Best = 1.4667e+07 | FEs = 100139
Iter    1 | Best = 1.5344e+07 | FEs = 60
Iter  367 | Best = 1.5335e+07 | FEs = 11096
Iter  734 | Best = 1.4801e+07 | FEs = 22171
Iter 1101 | Best = 1.4672e+07 | FEs = 33231
Iter 1468 | Best = 1.4672e+07 | FEs = 44338
Iter 1835 | Best = 1.4672e+07 | FEs = 55448
Iter 2202 | Best = 1.4672e+07 | FEs = 66575
Iter 2569 | Best = 1.4672e+07 | FEs = 77719
Iter 2936 | Best = 1.4672e+07 | FEs = 88915
Iter 3303 | Best = 1.4672e+07 | FEs = 100164
5 Iter    1 | Best = 1.5343e+07 | FEs = 60
Iter  367 | Best = 1.4672e+07 | FEs = 11082
Iter  734 | Best = 1.4672e+07 | FEs = 22163
Iter 1101 | Best = 1.4672e+07 | FEs = 33246
Iter 1468 | Best = 1.4672e+07 | FEs = 44349
Iter 1835 | Best = 1.4672e+07 | FEs = 55461
Iter 2202 | Best = 1.4672e+07 | FEs = 66584
Iter 2569 | Best = 1.4671e+07 | FEs = 77738
Iter 2936 | Best = 1.4671e+07 | FEs = 88920
Iter 3303 | Best = 1.4671e+07 | FEs = 100159
Iter    1 | Best = 1.5342e+07 | FEs = 60
Iter  367 | Best = 1.4673e+07 | FEs = 11084
Iter  734 | Best = 1.4673e+07 | FEs = 22164
Iter 1101 | Best = 1.4671e+07 | FEs = 33255
Iter 1468 | Best = 1.4671e+07 | FEs = 44346
Iter 1835 | Best = 1.4671e+07 | FEs = 55452
Iter 2202 | Best = 1.4671e+07 | FEs = 66580
Iter 2569 | Best = 1.4671e+07 | FEs = 77734
Iter 2936 | Best = 1.4671e+07 | FEs = 88927
Iter 3303 | Best = 1.4671e+07 | FEs = 100182
Iter    1 | Best = 1.5345e+07 | FEs = 60
Iter  367 | Best = 1.4977e+07 | FEs = 11086
Iter  734 | Best = 1.4677e+07 | FEs = 22157
Iter 1101 | Best = 1.4674e+07 | FEs = 33234
Iter 1468 | Best = 1.4670e+07 | FEs = 44330
Iter 1835 | Best = 1.4670e+07 | FEs = 55440
Iter 2202 | Best = 1.4670e+07 | FEs = 66566
Iter 2569 | Best = 1.4670e+07 | FEs = 77716
Iter 2936 | Best = 1.4670e+07 | FEs = 88905
Iter 3303 | Best = 1.4670e+07 | FEs = 100165
Iter    1 | Best = 1.5348e+07 | FEs = 60
Iter  367 | Best = 1.5333e+07 | FEs = 11087
Iter  734 | Best = 1.4676e+07 | FEs = 22139
Iter 1101 | Best = 1.4673e+07 | FEs = 33234
Iter 1468 | Best = 1.4673e+07 | FEs = 44325
Iter 1835 | Best = 1.4673e+07 | FEs = 55440
Iter 2202 | Best = 1.4673e+07 | FEs = 66571
Iter 2569 | Best = 1.4673e+07 | FEs = 77715
Iter 2936 | Best = 1.4673e+07 | FEs = 88889
Iter 3303 | Best = 1.4671e+07 | FEs = 100131
Iter    1 | Best = 1.5341e+07 | FEs = 60
Iter  367 | Best = 1.4676e+07 | FEs = 11082
Iter  734 | Best = 1.4669e+07 | FEs = 22148
Iter 1101 | Best = 1.4669e+07 | FEs = 33238
Iter 1468 | Best = 1.4669e+07 | FEs = 44337
Iter 1835 | Best = 1.4669e+07 | FEs = 55433
Iter 2202 | Best = 1.4669e+07 | FEs = 66555
Iter 2569 | Best = 1.4669e+07 | FEs = 77715
Iter 2936 | Best = 1.4669e+07 | FEs = 88903
Iter 3303 | Best = 1.4669e+07 | FEs = 100156
10 Iter    1 | Best = 1.5342e+07 | FEs = 60
Iter  367 | Best = 1.4676e+07 | FEs = 11075
Iter  734 | Best = 1.4674e+07 | FEs = 22156
Iter 1101 | Best = 1.4674e+07 | FEs = 33239
Iter 1468 | Best = 1.4672e+07 | FEs = 44340
Iter 1835 | Best = 1.4672e+07 | FEs = 55448
Iter 2202 | Best = 1.4672e+07 | FEs = 66575
Iter 2569 | Best = 1.4672e+07 | FEs = 77728
Iter 2936 | Best = 1.4672e+07 | FEs = 88909
Iter 3303 | Best = 1.4670e+07 | FEs = 100144
Iter    1 | Best = 1.5343e+07 | FEs = 60
Iter  367 | Best = 1.4672e+07 | FEs = 11085
Iter  734 | Best = 1.4671e+07 | FEs = 22164
Iter 1101 | Best = 1.4670e+07 | FEs = 33251
Iter 1468 | Best = 1.4670e+07 | FEs = 44347
Iter 1835 | Best = 1.4670e+07 | FEs = 55453
Iter 2202 | Best = 1.4670e+07 | FEs = 66581
Iter 2569 | Best = 1.4670e+07 | FEs = 77737
Iter 2936 | Best = 1.4670e+07 | FEs = 88930
Iter 3303 | Best = 1.4670e+07 | FEs = 100176
Iter    1 | Best = 1.5343e+07 | FEs = 60
Iter  367 | Best = 1.5333e+07 | FEs = 11090
Iter  734 | Best = 1.5333e+07 | FEs = 22176
Iter 1101 | Best = 1.5331e+07 | FEs = 33271
Iter 1468 | Best = 1.5331e+07 | FEs = 44374
Iter 1835 | Best = 1.5331e+07 | FEs = 55477
Iter 2202 | Best = 1.5331e+07 | FEs = 66603
Iter 2569 | Best = 1.4731e+07 | FEs = 77737
Iter 2936 | Best = 1.4674e+07 | FEs = 88914
Iter 3303 | Best = 1.4673e+07 | FEs = 100163
Iter    1 | Best = 1.5342e+07 | FEs = 60
Iter  367 | Best = 1.5334e+07 | FEs = 11095
Iter  734 | Best = 1.5333e+07 | FEs = 22175
Iter 1101 | Best = 1.4674e+07 | FEs = 33237
Iter 1468 | Best = 1.4672e+07 | FEs = 44337
Iter 1835 | Best = 1.4671e+07 | FEs = 55441
Iter 2202 | Best = 1.4671e+07 | FEs = 66564
Iter 2569 | Best = 1.4671e+07 | FEs = 77713
Iter 2936 | Best = 1.4671e+07 | FEs = 88903
Iter 3303 | Best = 1.4671e+07 | FEs = 100154
Iter    1 | Best = 1.5346e+07 | FEs = 60
Iter  367 | Best = 1.4672e+07 | FEs = 11074
Iter  734 | Best = 1.4672e+07 | FEs = 22153
Iter 1101 | Best = 1.4672e+07 | FEs = 33240
Iter 1468 | Best = 1.4672e+07 | FEs = 44335
Iter 1835 | Best = 1.4672e+07 | FEs = 55453
Iter 2202 | Best = 1.4672e+07 | FEs = 66583
Iter 2569 | Best = 1.4672e+07 | FEs = 77733
Iter 2936 | Best = 1.4672e+07 | FEs = 88922
Iter 3303 | Best = 1.4672e+07 | FEs = 100164
15 Iter    1 | Best = 1.5340e+07 | FEs = 60
Iter  367 | Best = 1.5335e+07 | FEs = 11091
Iter  734 | Best = 1.5200e+07 | FEs = 22157
Iter 1101 | Best = 1.5200e+07 | FEs = 33253
Iter 1468 | Best = 1.4674e+07 | FEs = 44344
Iter 1835 | Best = 1.4673e+07 | FEs = 55455
Iter 2202 | Best = 1.4673e+07 | FEs = 66583
Iter 2569 | Best = 1.4673e+07 | FEs = 77730
Iter 2936 | Best = 1.4670e+07 | FEs = 88914
Iter 3303 | Best = 1.4670e+07 | FEs = 100169
Iter    1 | Best = 1.5344e+07 | FEs = 60
Iter  367 | Best = 1.4673e+07 | FEs = 11091
Iter  734 | Best = 1.4673e+07 | FEs = 22171
Iter 1101 | Best = 1.4673e+07 | FEs = 33261
Iter 1468 | Best = 1.4673e+07 | FEs = 44364
Iter 1835 | Best = 1.4673e+07 | FEs = 55469
Iter 2202 | Best = 1.4672e+07 | FEs = 66594
Iter 2569 | Best = 1.4672e+07 | FEs = 77747
Iter 2936 | Best = 1.4672e+07 | FEs = 88947
Iter 3303 | Best = 1.4672e+07 | FEs = 100201
Iter    1 | Best = 1.5342e+07 | FEs = 60
Iter  367 | Best = 1.4673e+07 | FEs = 11084
Iter  734 | Best = 1.4672e+07 | FEs = 22161
Iter 1101 | Best = 1.4672e+07 | FEs = 33252
Iter 1468 | Best = 1.4670e+07 | FEs = 44358
Iter 1835 | Best = 1.4670e+07 | FEs = 55467
Iter 2202 | Best = 1.4670e+07 | FEs = 66602
Iter 2569 | Best = 1.4670e+07 | FEs = 77747
Iter 2936 | Best = 1.4670e+07 | FEs = 88933
Iter 3303 | Best = 1.4670e+07 | FEs = 100167
Iter    1 | Best = 1.5349e+07 | FEs = 60
Iter  367 | Best = 1.4671e+07 | FEs = 11064
Iter  734 | Best = 1.4671e+07 | FEs = 22138
Iter 1101 | Best = 1.4671e+07 | FEs = 33221
Iter 1468 | Best = 1.4671e+07 | FEs = 44319
Iter 1835 | Best = 1.4671e+07 | FEs = 55432
Iter 2202 | Best = 1.4671e+07 | FEs = 66550
Iter 2569 | Best = 1.4671e+07 | FEs = 77701
Iter 2936 | Best = 1.4671e+07 | FEs = 88890
Iter 3303 | Best = 1.4671e+07 | FEs = 100150
Iter    1 | Best = 1.5345e+07 | FEs = 60
Iter  367 | Best = 1.5334e+07 | FEs = 11091
Iter  734 | Best = 1.5334e+07 | FEs = 22177
Iter 1101 | Best = 1.5332e+07 | FEs = 33258
Iter 1468 | Best = 1.4678e+07 | FEs = 44327
Iter 1835 | Best = 1.4672e+07 | FEs = 55429
Iter 2202 | Best = 1.4669e+07 | FEs = 66564
Iter 2569 | Best = 1.4669e+07 | FEs = 77717
Iter 2936 | Best = 1.4669e+07 | FEs = 88901
Iter 3303 | Best = 1.4669e+07 | FEs = 100158
20 Iter    1 | Best = 1.5344e+07 | FEs = 60
Iter  367 | Best = 1.5334e+07 | FEs = 11098
Iter  734 | Best = 1.5334e+07 | FEs = 22180
Iter 1101 | Best = 1.5332e+07 | FEs = 33268
Iter 1468 | Best = 1.4672e+07 | FEs = 44351
